label_1;label_2;label_3;label_4;text
construct;construct;opin;sarc;Vor etwa 2 Monaten hat @andererName die Frage zu den Roma komplett ignoriert und jetzt auf einmal ist er total umgedreht? Im Himmel geht’s richtig ab!
opin;opin;leave_fact;opin;ich würd die Frau nich wieder reinlassen, so dumm kann man doch echt nich sein, zum IS zu fahren
construct;construct;construct;construct;Wieso?
other;other;opin;sarc;"Locker gesagt hab ich ""mimimimimiiii"" vom Kreuz abgelesen. Klingt doch passend."
other;leave_fact;sarc;other;Mal sehen, ob .@NewsFlash das jetzt endlich checkt - wenn die #UNO das schon so klar macht!?
leave_fact;opin;leave_fact;leave_fact;Klar, wenn die hilfsbedürftigen „Asylanten“ hier ankommen, um Unterstützung zu bitten und die dann kriegen, aber als Dank hier Leute töten, bleibt man natürlich cool und macht Gratis-Konzerte zu Ehren davon. Kriminelle Asylanten #rausdamit! @anonymousUser123
opin;other;opin;sarc;Wir haben schon genug auf die Nichtraucher Rücksicht genommen.
other;other;leave_fact;opin;Unfassbar, dass so ne Person nen Stern bekommen hat?!?
sarc;other;other;other;Haha ich sterb vor lachen lol
opin;opin;opin;construct;Nur für'n Tag und dann?
opin;opin;other;opin;Echt so
opin;opin;opin;opin;Zum Auskotzen!!!
